time_s,step,observation,action_pre_scale
1777016371.726426,588,"[0.03187501057982445,-0.24858084321022034,0.057105034589767456,0.031204944476485252,0.03579328954219818,-0.998871922492981,-0.0161789208650589,-0.021784551441669464,0.1646340936422348,0.06964562088251114,-0.02590860240161419,-0.02904163859784603,-0.004107203334569931,0.015565691515803337,-0.07522284239530563,0.06686259061098099,0.023845728486776352,-0.06878568232059479,0.002854669466614723,-0.00335427257232368,-0.7514216899871826,0.7780687808990479,-0.2766062021255493,0.3866158723831177,0.15614038705825806,-0.6105961799621582,-0.6987571716308594,0.20581206679344177,0.053366489708423615,-0.36341550946235657,0.01337318867444992,-0.024480771273374557,-0.1563267707824707,0.42433038353919983,-0.06382825970649719,0.03302260488271713,0.052244625985622406,-0.38662123680114746,-0.7058984041213989,0.7417000532150269,-1.2599745988845825,-0.5846503973007202,0.0,0.0,0.0]","[0.010459624230861664,-0.031119417399168015,-0.232316255569458,0.4615083336830139,0.05512348562479019,0.06273076683282852,0.070807084441185,-0.4127647578716278,-0.7071340680122375,0.6581419110298157,-1.2551844120025635,-0.6173034906387329]"
1777016371.746920,589,"[0.0279082078486681,-0.25697818398475647,-0.0010428910609334707,0.02605685405433178,0.035176392644643784,-0.9990413784980774,-0.016084536910057068,-0.021863412111997604,0.14507174491882324,0.08509685844182968,-0.021034467965364456,-0.019272390753030777,-0.0014156464021652937,0.00033180354512296617,-0.08811367303133011,0.06794216483831406,0.026513192802667618,-0.0779423862695694,0.006161715369671583,-0.003725157817825675,-1.021130084991455,0.7617846727371216,0.32686835527420044,0.4937974214553833,0.094330333173275,-0.8056191205978394,-0.6424038410186768,0.03876272961497307,0.18359360098838806,-0.465886652469635,0.010459624230861664,-0.031119417399168015,-0.232316255569458,0.4615083336830139,0.05512348562479019,0.06273076683282852,0.070807084441185,-0.4127647578716278,-0.7071340680122375,0.6581419110298157,-1.2551844120025635,-0.6173034906387329,0.0,0.0,0.0]","[0.00797145813703537,-0.041134629398584366,-0.27458301186561584,0.5071969032287598,0.20938965678215027,0.08562658727169037,0.06876136362552643,-0.4096417725086212,-0.693625271320343,0.5269407033920288,-1.2438174486160278,-0.6117331981658936]"
1777016371.766183,590,"[0.02450181543827057,-0.2622670531272888,-0.12978465855121613,0.02089240588247776,0.03474579006433487,-0.9991777539253235,-0.015909461304545403,-0.02194535732269287,0.12074651569128036,0.10086315125226974,-0.00036099812132306397,-0.00819509569555521,-0.0009829276241362095,-0.018671434372663498,-0.10066059976816177,0.06625372171401978,0.03292936831712723,-0.08594267070293427,0.00891648419201374,-0.00401548994705081,-1.2513564825057983,0.7954676151275635,1.1516094207763672,0.5584895610809326,0.019068777561187744,-0.9664570093154907,-0.623803973197937,-0.13079354166984558,0.30830448865890503,-0.33980315923690796,0.00797145813703537,-0.041134629398584366,-0.27458301186561584,0.5071969032287598,0.20938965678215027,0.08562658727169037,0.06876136362552643,-0.4096417725086212,-0.693625271320343,0.5269407033920288,-1.2438174486160278,-0.6117331981658936,0.0,0.0,0.0]","[-0.0010204017162322998,-0.061034005135297775,-0.2629891037940979,0.5488752722740173,0.3663739562034607,0.09389318525791168,0.03002786822617054,-0.3758934438228607,-0.6431371569633484,0.371928334236145,-1.2341818809509277,-0.5699578523635864]"
1777016371.785668,591,"[-0.0029296819120645523,-0.14579573273658752,-0.13393619656562805,0.016461092978715897,0.03454107418656349,-0.9992676973342896,-0.015669789165258408,-0.023503955453634262,0.09988058358430862,0.10481930524110794,-0.017047831788659096,-0.0016378373838961124,-0.0009956543799489737,-0.03882179781794548,-0.10975408554077148,0.06045803427696228,0.030545154586434364,-0.09216475486755371,0.0101582370698452,-0.07782739400863647,-1.0194299221038818,0.18312695622444153,-0.6459798812866211,0.32822877168655396,-0.0021630036644637585,-1.0097101926803589,-0.4256191551685333,-0.31309062242507935,-0.14203207194805145,-0.3465954661369324,-0.0010204017162322998,-0.061034005135297775,-0.2629891037940979,0.5488752722740173,0.3663739562034607,0.09389318525791168,0.03002786822617054,-0.3758934438228607,-0.6431371569633484,0.371928334236145,-1.2341818809509277,-0.5699578523635864,0.0,0.0,0.0]","[-0.016360614448785782,-0.07783669233322144,-0.2119784653186798,0.603989839553833,0.47899115085601807,0.10444536805152893,-0.03364209085702896,-0.36310601234436035,-0.5700742602348328,0.24804897606372833,-1.1416921615600586,-0.5323488712310791]"
1777016371.806088,592,"[0.03293024003505707,-0.027780871838331223,-0.061838969588279724,0.014184564352035522,0.03405996039509773,-0.9993191361427307,-0.015773549675941467,-0.026780465617775917,0.08293034136295319,0.10386735200881958,0.02090422250330448,-0.001351256505586207,-0.0026075325440615416,-0.05788387358188629,-0.11554598063230515,0.05096948891878128,0.027899255976080894,-0.10151565819978714,-0.007279912941157818,-0.20646744966506958,-0.7658445239067078,-0.19226907193660736,2.4074931144714355,-0.1103593185544014,-0.09983508288860321,-0.9317409992218018,-0.25373557209968567,-0.4797234535217285,-0.14207470417022705,-0.5045355558395386,-0.016360614448785782,-0.07783669233322144,-0.2119784653186798,0.603989839553833,0.47899115085601807,0.10444536805152893,-0.03364209085702896,-0.36310601234436035,-0.5700742602348328,0.24804897606372833,-1.1416921615600586,-0.5323488712310791,0.0,0.0,0.0]","[-0.03964943438768387,-0.10010996460914612,-0.09696538001298904,0.6509764194488525,0.5381512641906738,0.14728935062885284,-0.03332474082708359,-0.25981929898262024,-0.4118650555610657,-0.021350666880607605,-1.0446174144744873,-0.38697996735572815]"
1777016371.826185,593,"[0.1286361664533615,0.12877154350280762,-0.016971606761217117,0.015632672235369682,0.03230852261185646,-0.999355673789978,-0.014410069212317467,-0.03539758920669556,0.07641114294528961,0.09547096490859985,0.02390141785144806,-0.007361672818660736,-0.006998105905950069,-0.07148218154907227,-0.1158398985862732,0.03799353539943695,0.017274631187319756,-0.10776734352111816,0.04241848737001419,-0.4214365780353546,-0.28671225905418396,-0.2620401382446289,0.3376431465148926,-0.12250746786594391,-0.20633596181869507,-0.6265320777893066,0.023833490908145905,-0.7073695659637451,-0.5173454284667969,-0.28553515672683716,-0.03964943438768387,-0.10010996460914612,-0.09696538001298904,0.6509764194488525,0.5381512641906738,0.14728935062885284,-0.03332474082708359,-0.25981929898262024,-0.4118650555610657,-0.021350666880607605,-1.0446174144744873,-0.38697996735572815,0.0,0.0,0.0]","[-0.0466768704354763,-0.09900663793087006,0.028563879430294037,0.6665419340133667,0.6866956353187561,0.187422513961792,-0.03574596345424652,-0.21392595767974854,-0.2926587164402008,-0.2615375518798828,-1.0091215372085571,-0.25936535000801086]"
1777016371.846263,594,"[0.2174900770187378,0.24464793503284454,-0.03868788480758667,0.01931394264101982,0.02862974815070629,-0.9994034767150879,-0.014300157316029072,-0.04399280250072479,0.07589558511972427,0.09403850138187408,0.017753966152668,-0.0024039531126618385,-0.010669724084436893,-0.07884157449007034,-0.10949383676052094,0.016903022304177284,0.0028044639620929956,-0.10882321745157242,0.003808585461229086,-0.42653822898864746,0.009703513234853745,-0.060571592301130295,-0.5188320875167847,0.29626888036727905,-0.17091801762580872,-0.3166588842868805,0.37515294551849365,-1.1110517978668213,-0.76140296459198,-0.03006601333618164,-0.0466768704354763,-0.09900663793087006,0.028563879430294037,0.6665419340133667,0.6866956353187561,0.187422513961792,-0.03574596345424652,-0.21392595767974854,-0.2926587164402008,-0.2615375518798828,-1.0091215372085571,-0.25936535000801086,0.0,0.0,0.0]","[-0.03851054236292839,-0.09434516727924347,0.16922715306282043,0.647904634475708,0.9414348602294922,0.15899096429347992,-0.035518795251846313,-0.2242707908153534,-0.2719442844390869,-0.5464020371437073,-1.0868699550628662,-0.18300971388816833]"
1777016371.865894,595,"[0.23461420834064484,0.15750274062156677,-0.15538372099399567,0.023467911407351494,0.02401203289628029,-0.9994361996650696,-0.014279033988714218,-0.05120641365647316,0.07895230501890182,0.09430773556232452,0.003549368819221854,0.0034843520261347294,-0.012011158280074596,-0.08302165567874908,-0.09855326265096664,-0.014558318071067333,-0.019045526161789894,-0.10598786920309067,0.000989830121397972,-0.3417530357837677,0.17837700247764587,0.02523944154381752,-0.7060691714286804,0.2734624147415161,-0.052794624119997025,-0.19130104780197144,0.5640175342559814,-1.655263900756836,-1.1571779251098633,0.16216635704040527,-0.03851054236292839,-0.09434516727924347,0.16922715306282043,0.647904634475708,0.9414348602294922,0.15899096429347992,-0.035518795251846313,-0.2242707908153534,-0.2719442844390869,-0.5464020371437073,-1.0868699550628662,-0.18300971388816833,0.0,0.0,0.0]","[-0.031602632254362106,-0.09952035546302795,0.3143400251865387,0.608058750629425,1.1364383697509766,0.10312702506780624,-0.0822673961520195,-0.24215543270111084,-0.18140535056591034,-0.7235497236251831,-1.1540615558624268,-0.1525276005268097]"
1777016371.885937,596,"[0.20975853502750397,-0.031872980296611786,-0.22676308453083038,0.024274403229355812,0.01968110166490078,-0.9995115995407104,-0.014199486933648586,-0.056570664048194885,0.08539773523807526,0.09460094571113586,-0.008155466057360172,0.004369995091110468,-0.014455955475568771,-0.08656742423772812,-0.0864209532737732,-0.05593453347682953,-0.05058998242020607,-0.101518914103508,0.005171504803001881,-0.2575572729110718,0.35211434960365295,0.01059473305940628,-0.5565732717514038,0.010808154009282589,-0.13767005503177643,-0.17287543416023254,0.6036183834075928,-2.128620147705078,-1.6630516052246094,0.2278423011302948,-0.031602632254362106,-0.09952035546302795,0.3143400251865387,0.608058750629425,1.1364383697509766,0.10312702506780624,-0.0822673961520195,-0.24215543270111084,-0.18140535056591034,-0.7235497236251831,-1.1540615558624268,-0.1525276005268097,0.0,0.0,0.0]","[-0.029722033068537712,-0.10128213465213776,0.4214044213294983,0.5590046644210815,1.3074477910995483,0.022444581612944603,-0.1303779035806656,-0.1984187215566635,0.02292877435684204,-0.8184774518013,-1.1250792741775513,-0.12402798235416412]"
1777016371.906037,597,"[0.1799425184726715,-0.14042940735816956,-0.2608487606048584,0.022024301812052727,0.01599557138979435,-0.9996294379234314,-0.014068309217691422,-0.060215968638658524,0.09388197958469391,0.09459836781024933,-0.016895070672035217,-1.8199378246208653e-05,-0.019437724724411964,-0.08920858055353165,-0.07316120713949203,-0.10330544412136078,-0.09237393736839294,-0.09731219708919525,0.007923432625830173,-0.17138342559337616,0.43360310792922974,-0.0008087722235359251,-0.42448416352272034,-0.21216106414794922,-0.2680201530456543,-0.11537162959575653,0.6692208051681519,-2.3862481117248535,-2.169344663619995,0.20708125829696655,-0.029722033068537712,-0.10128213465213776,0.4214044213294983,0.5590046644210815,1.3074477910995483,0.022444581612944603,-0.1303779035806656,-0.1984187215566635,0.02292877435684204,-0.8184774518013,-1.1250792741775513,-0.12402798235416412,0.0,0.0,0.0]","[-0.03356315940618515,-0.09190161526203156,0.5006808042526245,0.5010489821434021,1.4314128160476685,-0.04091137647628784,-0.13341738283634186,-0.12005425989627838,0.2858763337135315,-0.8168339133262634,-0.8668200373649597,-0.07790033519268036]"
1777016371.925906,598,"[0.1640051156282425,-0.10163754224777222,-0.2712308466434479,0.019397471100091934,0.012674850411713123,-0.9997314810752869,-0.01381399855017662,-0.06251434236764908,0.10108765214681625,0.09366133064031601,-0.024887248873710632,-0.0012043156893923879,-0.02355123683810234,-0.08970451354980469,-0.057870447635650635,-0.15002162754535675,-0.13898150622844696,-0.09210259467363358,0.013989606872200966,-0.11180475354194641,0.33708786964416504,-0.0672118216753006,-0.3792879581451416,0.008042166009545326,-0.18985198438167572,-0.01465531624853611,0.7764879465103149,-2.299551010131836,-2.3524045944213867,0.27494093775749207,-0.03356315940618515,-0.09190161526203156,0.5006808042526245,0.5010489821434021,1.4314128160476685,-0.04091137647628784,-0.13341738283634186,-0.12005425989627838,0.2858763337135315,-0.8168339133262634,-0.8668200373649597,-0.07790033519268036,0.0,0.0,0.0]","[-0.027587920427322388,-0.07577638328075409,0.5583111643791199,0.44842225313186646,1.4936031103134155,-0.109442338347435,-0.0946885347366333,-0.0182484220713377,0.4940963387489319,-0.7379615902900696,-0.6029659509658813,-0.014084674417972565]"
1777016371.945941,599,"[0.13674180209636688,0.024349411949515343,-0.22559359669685364,0.018729912117123604,0.009843655861914158,-0.9997761249542236,-0.01343577355146408,-0.06353390216827393,0.10424298793077469,0.0895722508430481,-0.0303740706294775,0.0012962014880031347,-0.024571871384978294,-0.08811981976032257,-0.04133061319589615,-0.18954139947891235,-0.18037483096122742,-0.08358751237392426,0.018801776692271233,-0.03620825707912445,0.12300311028957367,-0.22637289762496948,-0.26315444707870483,0.11960653960704803,-0.03649653121829033,0.09822584688663483,0.830801248550415,-1.8934153318405151,-1.9834444522857666,0.44212019443511963,-0.027587920427322388,-0.07577638328075409,0.5583111643791199,0.44842225313186646,1.4936031103134155,-0.109442338347435,-0.0946885347366333,-0.0182484220713377,0.4940963387489319,-0.7379615902900696,-0.6029659509658813,-0.014084674417972565,0.0,0.0,0.0]","[-0.00980164110660553,-0.05166586861014366,0.610323429107666,0.4044749140739441,1.5335559844970703,-0.1405206024646759,-0.052453599870204926,0.0525457002222538,0.5981026887893677,-0.6059298515319824,-0.3973885178565979,0.030527744442224503]"
1777016371.965953,600,"[0.06323449313640594,0.1233268603682518,-0.10451079905033112,0.02064109966158867,0.00793053861707449,-0.9997555017471313,-0.0117710055783391,-0.06392450630664825,0.10483568161725998,0.08376705646514893,-0.03611980751156807,-0.00023791971034370363,-0.024634001776576042,-0.08130456507205963,-0.022747015580534935,-0.21414390206336975,-0.18557308614253998,-0.07047945261001587,0.1071125939488411,-0.02707860991358757,0.02561376988887787,-0.30376434326171875,-0.3057129979133606,-0.13236957788467407,-0.0025605913251638412,0.4145722985267639,0.9672843217849731,-1.0502338409423828,-0.06360426545143127,0.7053465843200684,-0.00980164110660553,-0.05166586861014366,0.610323429107666,0.4044749140739441,1.5335559844970703,-0.1405206024646759,-0.052453599870204926,0.0525457002222538,0.5981026887893677,-0.6059298515319824,-0.3973885178565979,0.030527744442224503,0.0,0.0,0.0]","[-0.0008984468877315521,-0.024320978671312332,0.6510688662528992,0.36404672265052795,1.5599050521850586,-0.14987576007843018,-0.006079049780964851,0.10910205543041229,0.6357046365737915,-0.43000906705856323,-0.2657215893268585,0.06480343639850616]"
1777016371.986024,601,"[-0.02481731027364731,0.08748850971460342,0.048882197588682175,0.022825080901384354,0.007787568029016256,-0.9997091293334961,-0.00779052684083581,-0.06458354741334915,0.10578078031539917,0.0759797990322113,-0.04306638240814209,-0.005972260609269142,-0.024405166506767273,-0.06616581976413727,-0.001185461413115263,-0.21945413947105408,-0.18093650043010712,-0.05290062353014946,0.20870329439640045,-0.037889957427978516,0.0617075189948082,-0.4085165858268738,-0.3582284450531006,-0.3085213899612427,0.012598252855241299,0.821448564529419,1.0974489450454712,-0.14819559454917908,0.240425705909729,0.8904343843460083,-0.0008984468877315521,-0.024320978671312332,0.6510688662528992,0.36404672265052795,1.5599050521850586,-0.14987576007843018,-0.006079049780964851,0.10910205543041229,0.6357046365737915,-0.43000906705856323,-0.2657215893268585,0.06480343639850616,0.0,0.0,0.0]","[0.006402961909770966,0.015228940173983574,0.6606582403182983,0.3302641808986664,1.5261873006820679,-0.1195368841290474,0.055513896048069,0.14585232734680176,0.641191840171814,-0.19216032326221466,-0.1731959879398346,0.08029164373874664]"
1777016372.006186,602,"[-0.08682449162006378,-0.011251037009060383,0.1644633710384369,0.023386726155877113,0.009046914987266064,-0.9996855854988098,-0.0028886706568300724,-0.06505243480205536,0.10839077830314636,0.06589217483997345,-0.05090655758976936,-0.011031492613255978,-0.02244485355913639,-0.044670239090919495,0.021077441051602364,-0.20920658111572266,-0.1698436737060547,-0.03490794450044632,0.24078664183616638,-0.019903475418686867,0.1498102843761444,-0.5175263285636902,-0.4041752815246582,-0.2470988929271698,0.10959327220916748,1.109570026397705,1.1036770343780518,0.6301262378692627,0.6053448915481567,0.8802443742752075,0.006402961909770966,0.015228940173983574,0.6606582403182983,0.3302641808986664,1.5261873006820679,-0.1195368841290474,0.055513896048069,0.14585232734680176,0.641191840171814,-0.19216032326221466,-0.1731959879398346,0.08029164373874664,0.0,0.0,0.0]","[0.01198037713766098,0.06413604319095612,0.6429167985916138,0.29972928762435913,1.405515193939209,-0.0680936649441719,0.10704632103443146,0.15228864550590515,0.6189559698104858,0.11632029712200165,-0.12091545760631561,0.08770142495632172]"
